,Make,Model Family,Year,Price_USD_Thousands,Mileage,Listing Year,_make_model
8894,ASTON MARTIN,DBS,1969,40.32,43836.0,2023,ASTON MARTIN_DBS
8895,ASTON MARTIN,DBS,1972,42.56,58296.0,2023,ASTON MARTIN_DBS
8896,ASTON MARTIN,DBS,1972,46.835443037974684,5474.0,2023,ASTON MARTIN_DBS
8897,ASTON MARTIN,DBS,2008,104.81012658227847,906.0,2024,ASTON MARTIN_DBS
8898,ASTON MARTIN,DBS,2022,246.0,487.0,2024,ASTON MARTIN_DBS
8899,ASTON MARTIN,DBS,2011,190.0,14000.0,2024,ASTON MARTIN_DBS
8900,ASTON MARTIN,DBS,2009,180.0,6000.0,2024,ASTON MARTIN_DBS
8901,ASTON MARTIN,DBS,1971,49.68354430379747,54063.0,2024,ASTON MARTIN_DBS
8903,ASTON MARTIN,DBS,1969,60.75268817204301,15896.0,2024,ASTON MARTIN_DBS
8904,ASTON MARTIN,DBS,1971,49.68354430379747,54063.0,2024,ASTON MARTIN_DBS
8905,ASTON MARTIN,DBS,2010,139.36,34000.0,2024,ASTON MARTIN_DBS
8906,ASTON MARTIN,DBS,2010,67.21518987341773,48940.0,2024,ASTON MARTIN_DBS
8907,ASTON MARTIN,DBS,2009,110.05376344086021,526.0,2024,ASTON MARTIN_DBS
8908,ASTON MARTIN,DBS,1968,86.55913978494624,34410.0,2024,ASTON MARTIN_DBS
8909,ASTON MARTIN,DBS,2009,75.5,17202.0,2024,ASTON MARTIN_DBS
8910,ASTON MARTIN,DBS,2010,92.4,20191.0,2024,ASTON MARTIN_DBS
8911,ASTON MARTIN,DBS,2009,153.007,23000.0,2024,ASTON MARTIN_DBS
8912,ASTON MARTIN,DBS,2008,75.94936708860759,42060.0,2024,ASTON MARTIN_DBS
8913,ASTON MARTIN,DBS,2009,142.0,31000.0,2023,ASTON MARTIN_DBS
8914,ASTON MARTIN,DBS,2011,81.007,14000.0,2023,ASTON MARTIN_DBS
8915,ASTON MARTIN,DBS,2009,120.09493670886076,245.0,2023,ASTON MARTIN_DBS
8916,ASTON MARTIN,DBS,1968,58.22784810126582,89055.0,2023,ASTON MARTIN_DBS
8917,ASTON MARTIN,DBS,1971,42.56,57472.0,2023,ASTON MARTIN_DBS
8918,ASTON MARTIN,DBS,1969,40.32,43836.0,2023,ASTON MARTIN_DBS
8919,ASTON MARTIN,DBS,1972,42.56,58296.0,2023,ASTON MARTIN_DBS
8920,ASTON MARTIN,DBS,1972,46.835443037974684,5474.0,2023,ASTON MARTIN_DBS
8921,ASTON MARTIN,DBS,2008,104.81012658227847,906.0,2024,ASTON MARTIN_DBS
8922,ASTON MARTIN,DBS,2022,246.0,487.0,2024,ASTON MARTIN_DBS
8923,ASTON MARTIN,DBS,2011,190.0,14000.0,2024,ASTON MARTIN_DBS
8924,ASTON MARTIN,DBS,2009,180.0,6000.0,2024,ASTON MARTIN_DBS
8925,ASTON MARTIN,DBS,1971,49.68354430379747,54063.0,2024,ASTON MARTIN_DBS
8927,ASTON MARTIN,DBS,1969,60.75268817204301,15896.0,2024,ASTON MARTIN_DBS
8928,ASTON MARTIN,DBS,1971,49.68354430379747,54063.0,2024,ASTON MARTIN_DBS
8929,ASTON MARTIN,DBS,2010,139.36,34000.0,2024,ASTON MARTIN_DBS
8930,ASTON MARTIN,DBS,2010,67.21518987341773,48940.0,2024,ASTON MARTIN_DBS
8931,ASTON MARTIN,DBS,2009,110.05376344086021,526.0,2024,ASTON MARTIN_DBS
8932,ASTON MARTIN,DBS,1968,86.55913978494624,34410.0,2024,ASTON MARTIN_DBS
8933,ASTON MARTIN,DBS,2009,75.5,17202.0,2024,ASTON MARTIN_DBS
8934,ASTON MARTIN,DBS,2010,92.4,20191.0,2024,ASTON MARTIN_DBS
8935,ASTON MARTIN,DBS,2009,153.007,23000.0,2024,ASTON MARTIN_DBS
8936,ASTON MARTIN,DBS,2008,75.94936708860759,42060.0,2024,ASTON MARTIN_DBS
8937,ASTON MARTIN,DBS,2009,142.0,31000.0,2023,ASTON MARTIN_DBS
8938,ASTON MARTIN,DBS,2011,81.007,14000.0,2023,ASTON MARTIN_DBS
8939,ASTON MARTIN,DBS,2009,120.09493670886076,245.0,2023,ASTON MARTIN_DBS
8940,ASTON MARTIN,DBS,1968,58.22784810126582,89055.0,2023,ASTON MARTIN_DBS
8941,ASTON MARTIN,DBS,1971,42.56,57472.0,2023,ASTON MARTIN_DBS
8942,ASTON MARTIN,DBS,1969,40.32,43836.0,2023,ASTON MARTIN_DBS
8943,ASTON MARTIN,DBS,1972,42.56,58296.0,2023,ASTON MARTIN_DBS
8944,ASTON MARTIN,DBS,1972,46.835443037974684,5474.0,2023,ASTON MARTIN_DBS
8945,ASTON MARTIN,DBS,2008,104.81012658227847,906.0,2024,ASTON MARTIN_DBS
8946,ASTON MARTIN,DBS,2022,246.0,487.0,2024,ASTON MARTIN_DBS
8947,ASTON MARTIN,DBS,2011,190.0,14000.0,2024,ASTON MARTIN_DBS
8948,ASTON MARTIN,DBS,2009,180.0,6000.0,2024,ASTON MARTIN_DBS
8949,ASTON MARTIN,DBS,1971,49.68354430379747,54063.0,2024,ASTON MARTIN_DBS
8951,ASTON MARTIN,DBS,1969,60.75268817204301,15896.0,2024,ASTON MARTIN_DBS
8952,ASTON MARTIN,DBS,1971,49.68354430379747,54063.0,2024,ASTON MARTIN_DBS
8953,ASTON MARTIN,DBS,2010,139.36,34000.0,2024,ASTON MARTIN_DBS
8954,ASTON MARTIN,DBS,2010,67.21518987341773,48940.0,2024,ASTON MARTIN_DBS
8955,ASTON MARTIN,DBS,2009,110.05376344086021,526.0,2024,ASTON MARTIN_DBS
8956,ASTON MARTIN,DBS,1968,86.55913978494624,34410.0,2024,ASTON MARTIN_DBS
8957,ASTON MARTIN,DBS,2009,75.5,17202.0,2024,ASTON MARTIN_DBS
8958,ASTON MARTIN,DBS,2010,92.4,20191.0,2024,ASTON MARTIN_DBS
8959,ASTON MARTIN,DBS,2009,153.007,23000.0,2024,ASTON MARTIN_DBS
8960,ASTON MARTIN,DBS,2008,75.94936708860759,42060.0,2024,ASTON MARTIN_DBS
8961,ASTON MARTIN,DBS,2009,142.0,31000.0,2023,ASTON MARTIN_DBS
8962,ASTON MARTIN,DBS,2011,81.007,14000.0,2023,ASTON MARTIN_DBS
8963,ASTON MARTIN,DBS,2009,120.09493670886076,245.0,2023,ASTON MARTIN_DBS
8964,ASTON MARTIN,DBS,1968,58.22784810126582,89055.0,2023,ASTON MARTIN_DBS
8965,ASTON MARTIN,DBS,1971,42.56,57472.0,2023,ASTON MARTIN_DBS
8966,ASTON MARTIN,DBS,1969,40.32,43836.0,2023,ASTON MARTIN_DBS
8967,ASTON MARTIN,DBS,1972,42.56,58296.0,2023,ASTON MARTIN_DBS
8968,ASTON MARTIN,DBS,1972,46.835443037974684,5474.0,2023,ASTON MARTIN_DBS
8969,ASTON MARTIN,DBS,2008,104.81012658227847,906.0,2024,ASTON MARTIN_DBS
8970,ASTON MARTIN,DBS,2022,246.0,487.0,2024,ASTON MARTIN_DBS
8971,ASTON MARTIN,DBS,2011,190.0,14000.0,2024,ASTON MARTIN_DBS
8972,ASTON MARTIN,DBS,2009,180.0,6000.0,2024,ASTON MARTIN_DBS
8973,ASTON MARTIN,DBS,1971,49.68354430379747,54063.0,2024,ASTON MARTIN_DBS
8975,ASTON MARTIN,DBS,1969,60.75268817204301,15896.0,2024,ASTON MARTIN_DBS
8976,ASTON MARTIN,DBS,1971,49.68354430379747,54063.0,2024,ASTON MARTIN_DBS
8977,ASTON MARTIN,DBS,2010,139.36,34000.0,2024,ASTON MARTIN_DBS
8978,ASTON MARTIN,DBS,2010,67.21518987341773,48940.0,2024,ASTON MARTIN_DBS
8979,ASTON MARTIN,DBS,2009,110.05376344086021,526.0,2024,ASTON MARTIN_DBS
8980,ASTON MARTIN,DBS,1968,86.55913978494624,34410.0,2024,ASTON MARTIN_DBS
8981,ASTON MARTIN,DBS,2009,75.5,17202.0,2024,ASTON MARTIN_DBS
8982,ASTON MARTIN,DBS,2010,92.4,20191.0,2024,ASTON MARTIN_DBS
8983,ASTON MARTIN,DBS,2009,153.007,23000.0,2024,ASTON MARTIN_DBS
8984,ASTON MARTIN,DBS,2008,75.94936708860759,42060.0,2024,ASTON MARTIN_DBS
8985,ASTON MARTIN,DBS,2009,142.0,31000.0,2023,ASTON MARTIN_DBS
8986,ASTON MARTIN,DBS,2011,81.007,14000.0,2023,ASTON MARTIN_DBS
8987,ASTON MARTIN,DBS,2009,120.09493670886076,245.0,2023,ASTON MARTIN_DBS
8988,ASTON MARTIN,DBS,1968,58.22784810126582,89055.0,2023,ASTON MARTIN_DBS
8989,ASTON MARTIN,DBS,1971,42.56,57472.0,2023,ASTON MARTIN_DBS
8990,ASTON MARTIN,DBS,1969,40.32,43836.0,2023,ASTON MARTIN_DBS
8991,ASTON MARTIN,DBS,1972,42.56,58296.0,2023,ASTON MARTIN_DBS
8992,ASTON MARTIN,DBS,1972,46.835443037974684,5474.0,2023,ASTON MARTIN_DBS
8993,ASTON MARTIN,VANQUISH,2007,110.63291139240506,14092.0,2024,ASTON MARTIN_VANQUISH
8994,ASTON MARTIN,VANQUISH,2007,132.91139240506328,20584.0,2024,ASTON MARTIN_VANQUISH
8995,ASTON MARTIN,VANQUISH,2014,127.5,9786.0,2024,ASTON MARTIN_VANQUISH
8996,ASTON MARTIN,VANQUISH,2015,104.49367088607593,21400.0,2024,ASTON MARTIN_VANQUISH
8997,ASTON MARTIN,VANQUISH,2007,149.36708860759492,345.0,2024,ASTON MARTIN_VANQUISH
8998,ASTON MARTIN,VANQUISH,2017,358.8607594936709,1350.0,2024,ASTON MARTIN_VANQUISH
8999,ASTON MARTIN,VANQUISH,2013,69.74683544303797,37729.0,2024,ASTON MARTIN_VANQUISH
9000,ASTON MARTIN,VANQUISH,2005,65.18987341772151,41552.0,2024,ASTON MARTIN_VANQUISH
9001,ASTON MARTIN,VANQUISH,2006,79.5,12323.0,2024,ASTON MARTIN_VANQUISH
9002,ASTON MARTIN,VANQUISH,2018,182.0,5715.0,2024,ASTON MARTIN_VANQUISH
9003,ASTON MARTIN,VANQUISH,2014,77.5,24900.0,2024,ASTON MARTIN_VANQUISH
9004,ASTON MARTIN,VANQUISH,2003,52.995,22000.0,2024,ASTON MARTIN_VANQUISH
9005,ASTON MARTIN,VANQUISH,2015,82.9113924050633,30250.0,2024,ASTON MARTIN_VANQUISH
9006,ASTON MARTIN,VANQUISH,2007,119.36708860759494,163.0,2023,ASTON MARTIN_VANQUISH
9007,ASTON MARTIN,VANQUISH,2014,89.0,9000.0,2023,ASTON MARTIN_VANQUISH
9008,ASTON MARTIN,VANQUISH,2004,69.89247311827957,10253.0,2023,ASTON MARTIN_VANQUISH
9009,ASTON MARTIN,VANQUISH,2005,47.46835443037975,17305.0,2023,ASTON MARTIN_VANQUISH
9010,ASTON MARTIN,VANQUISH,2016,96.666,25000.0,2023,ASTON MARTIN_VANQUISH
9011,ASTON MARTIN,VANQUISH,2007,178.63291139240505,13000.0,2023,ASTON MARTIN_VANQUISH
9012,ASTON MARTIN,VANQUISH,2005,75.1392405063291,32669.0,2023,ASTON MARTIN_VANQUISH
9013,ASTON MARTIN,VANQUISH,2005,51.89873417721518,28674.0,2023,ASTON MARTIN_VANQUISH
9014,ASTON MARTIN,VANQUISH,2002,58.5,45196.0,2023,ASTON MARTIN_VANQUISH
9015,ASTON MARTIN,VANQUISH,2006,75.5,23000.0,2023,ASTON MARTIN_VANQUISH
9016,ASTON MARTIN,VANQUISH,2014,75.9506329113924,22989.0,2023,ASTON MARTIN_VANQUISH
9017,ASTON MARTIN,VANQUISH,2007,57.9126582278481,40000.0,2023,ASTON MARTIN_VANQUISH
9018,ASTON MARTIN,VANQUISH,2019,384.17721518987344,23.0,2023,ASTON MARTIN_VANQUISH
9019,ASTON MARTIN,VANQUISH,2002,53.5,12000.0,2023,ASTON MARTIN_VANQUISH
9021,ASTON MARTIN,VANQUISH,2005,84.08602150537634,1895.0,2023,ASTON MARTIN_VANQUISH
9022,ASTON MARTIN,VANQUISH,2004,60.5,6000.0,2023,ASTON MARTIN_VANQUISH
9023,ASTON MARTIN,VANQUISH,2014,115.5,4693.0,2023,ASTON MARTIN_VANQUISH
9024,ASTON MARTIN,VANQUISH,2002,55.0,27000.0,2023,ASTON MARTIN_VANQUISH
9025,ASTON MARTIN,VANQUISH,2003,43.75,32000.0,2023,ASTON MARTIN_VANQUISH
9026,ASTON MARTIN,VANQUISH,2003,60.0,14000.0,2023,ASTON MARTIN_VANQUISH
9027,ASTON MARTIN,VANQUISH,2014,131.0,4100.0,2023,ASTON MARTIN_VANQUISH
9028,ASTON MARTIN,VANQUISH,2003,56.0,32000.0,2023,ASTON MARTIN_VANQUISH
9029,ASTON MARTIN,VANQUISH,2018,555.0,20.0,2023,ASTON MARTIN_VANQUISH
9030,ASTON MARTIN,VANQUISH,2005,128.0,9000.0,2023,ASTON MARTIN_VANQUISH
9031,ASTON MARTIN,VANQUISH,2002,61.995,23557.0,2024,ASTON MARTIN_VANQUISH
9032,ASTON MARTIN,VANQUISH,2003,43.25,38400.0,2023,ASTON MARTIN_VANQUISH
9033,ASTON MARTIN,VANQUISH,2004,72.088,7000.0,2023,ASTON MARTIN_VANQUISH
9034,ASTON MARTIN,VANQUISH,2003,44.75,19000.0,2023,ASTON MARTIN_VANQUISH
9035,ASTON MARTIN,VANQUISH,2004,69.62025316455696,9543.0,2023,ASTON MARTIN_VANQUISH
9036,ASTON MARTIN,VANQUISH,2003,48.555,35000.0,2023,ASTON MARTIN_VANQUISH
9037,ASTON MARTIN,VANQUISH,2007,194.93670886075947,9384.0,2023,ASTON MARTIN_VANQUISH
9038,ASTON MARTIN,VANQUISH,2018,395.56962025316454,5588.0,2023,ASTON MARTIN_VANQUISH
9039,ASTON MARTIN,VANQUISH,2013,96.0759493670886,193.0,2023,ASTON MARTIN_VANQUISH
9040,ASTON MARTIN,VANQUISH,2003,50.63291139240506,20688.0,2023,ASTON MARTIN_VANQUISH
9041,ASTON MARTIN,VANQUISH,2006,78.5,25000.0,2023,ASTON MARTIN_VANQUISH
9043,ASTON MARTIN,VANQUISH,2013,89.24731182795699,78.0,2023,ASTON MARTIN_VANQUISH
9044,ASTON MARTIN,VANQUISH,2007,178.63291139240505,13000.0,2023,ASTON MARTIN_VANQUISH
9045,ASTON MARTIN,VANQUISH,2019,500.0,114.0,2023,ASTON MARTIN_VANQUISH
9046,ASTON MARTIN,VANQUISH,2001,58.38607594936708,6773.0,2023,ASTON MARTIN_VANQUISH
9047,ASTON MARTIN,VANQUISH,2016,96.666,32500.0,2023,ASTON MARTIN_VANQUISH
9048,ASTON MARTIN,VANQUISH,2002,56.0,41667.0,2023,ASTON MARTIN_VANQUISH
9049,ASTON MARTIN,VANQUISH,2004,81.64556962025316,23750.0,2023,ASTON MARTIN_VANQUISH
9050,ASTON MARTIN,VANQUISH,2006,71.72911392405064,31405.0,2023,ASTON MARTIN_VANQUISH
9051,ASTON MARTIN,VANQUISH,2002,73.07848101265823,10500.0,2023,ASTON MARTIN_VANQUISH
9052,ASTON MARTIN,VANQUISH,2005,91.1392405063291,18546.0,2023,ASTON MARTIN_VANQUISH
9054,ASTON MARTIN,VANQUISH,2003,55.0,22200.0,2023,ASTON MARTIN_VANQUISH
9055,ASTON MARTIN,VANQUISH,2015,137.0,3600.0,2023,ASTON MARTIN_VANQUISH
9056,ASTON MARTIN,VANQUISH,2018,154.56989247311827,34.0,2023,ASTON MARTIN_VANQUISH
9057,ASTON MARTIN,VANQUISH,2018,534.0,17.0,2023,ASTON MARTIN_VANQUISH
9058,ASTON MARTIN,VANQUISH,2005,108.25,5000.0,2023,ASTON MARTIN_VANQUISH
9059,ASTON MARTIN,VANQUISH,2003,55.0,19000.0,2023,ASTON MARTIN_VANQUISH
9060,ASTON MARTIN,VANQUISH,2007,79.4367088607595,26953.0,2023,ASTON MARTIN_VANQUISH
9061,ASTON MARTIN,VANQUISH,2004,73.7,4000.0,2023,ASTON MARTIN_VANQUISH
9062,ASTON MARTIN,VANQUISH,2005,91.1392405063291,18546.0,2023,ASTON MARTIN_VANQUISH
9063,ASTON MARTIN,VANQUISH,2013,85.44303797468353,13250.0,2023,ASTON MARTIN_VANQUISH
9064,ASTON MARTIN,VANQUISH,2002,53.5,9000.0,2023,ASTON MARTIN_VANQUISH
9065,ASTON MARTIN,VANQUISH,2003,56.604,19000.0,2022,ASTON MARTIN_VANQUISH
9066,ASTON MARTIN,VANQUISH,2003,72.0,13000.0,2022,ASTON MARTIN_VANQUISH
9067,ASTON MARTIN,VANQUISH,2003,74.0,11000.0,2022,ASTON MARTIN_VANQUISH
9068,ASTON MARTIN,VANQUISH,2005,76.12903225806451,27340.0,2022,ASTON MARTIN_VANQUISH
9069,ASTON MARTIN,VANQUISH,2001,59.372151898734174,52250.0,2022,ASTON MARTIN_VANQUISH
9070,ASTON MARTIN,VANQUISH,2016,129.95,3515.0,2024,ASTON MARTIN_VANQUISH
9071,ASTON MARTIN,VANQUISH,2003,60.5,16200.0,2022,ASTON MARTIN_VANQUISH
9072,ASTON MARTIN,VANQUISH,2006,121.0,10000.0,2022,ASTON MARTIN_VANQUISH
9073,ASTON MARTIN,VANQUISH,2004,45.007,34811.0,2022,ASTON MARTIN_VANQUISH
9074,ASTON MARTIN,VANQUISH,2002,110.0,13730.0,2022,ASTON MARTIN_VANQUISH
9075,ASTON MARTIN,VANQUISH,2007,103.76344086021506,293.0,2022,ASTON MARTIN_VANQUISH
9076,ASTON MARTIN,VANQUISH,2003,55.913978494623656,2283.0,2022,ASTON MARTIN_VANQUISH
9077,ASTON MARTIN,VANQUISH,2017,416.4556962025316,2820.0,2022,ASTON MARTIN_VANQUISH
9078,ASTON MARTIN,VANQUISH,2013,106.98924731182794,112.0,2022,ASTON MARTIN_VANQUISH
9079,ASTON MARTIN,VANQUISH,2005,63.84,46669.0,2022,ASTON MARTIN_VANQUISH
9080,ASTON MARTIN,VANQUISH,2014,116.0,16000.0,2022,ASTON MARTIN_VANQUISH
9082,ASTON MARTIN,VANQUISH,2016,150.63291139240505,7473.0,2022,ASTON MARTIN_VANQUISH
9083,ASTON MARTIN,VANQUISH,2013,86.70886075949366,36600.0,2022,ASTON MARTIN_VANQUISH
9084,ASTON MARTIN,VANQUISH,2016,189.78494623655914,8758.0,2022,ASTON MARTIN_VANQUISH
9085,ASTON MARTIN,VANQUISH,2007,126.34408602150538,257.0,2022,ASTON MARTIN_VANQUISH
9086,ASTON MARTIN,VANQUISH,2016,195.0,14000.0,2022,ASTON MARTIN_VANQUISH
9087,ASTON MARTIN,VANQUISH,2017,180.0,3285.0,2022,ASTON MARTIN_VANQUISH
9088,ASTON MARTIN,VANQUISH,2004,62.65822784810126,36881.0,2022,ASTON MARTIN_VANQUISH
9089,ASTON MARTIN,VANQUISH,2007,82.36559139784947,80.0,2022,ASTON MARTIN_VANQUISH
9090,ASTON MARTIN,VANQUISH,2014,87.9746835443038,39017.0,2022,ASTON MARTIN_VANQUISH
9091,ASTON MARTIN,VANQUISH,2018,637.5,1052.0,2022,ASTON MARTIN_VANQUISH
9092,ASTON MARTIN,VANQUISH,2018,544.0,1609.0,2022,ASTON MARTIN_VANQUISH
9093,ASTON MARTIN,VANQUISH,2014,101.007,34000.0,2022,ASTON MARTIN_VANQUISH
9094,ASTON MARTIN,VANQUISH,2016,119.62025316455696,17941.0,2022,ASTON MARTIN_VANQUISH
9095,ASTON MARTIN,VANQUISH,2002,73.41772151898734,28343.0,2022,ASTON MARTIN_VANQUISH
9096,ASTON MARTIN,VANQUISH,2019,525.0,631.0,2022,ASTON MARTIN_VANQUISH
9097,ASTON MARTIN,VANQUISH,2001,44.936708860759495,33632.0,2023,ASTON MARTIN_VANQUISH
9098,ASTON MARTIN,VANQUISH,2005,76.58227848101266,17103.0,2022,ASTON MARTIN_VANQUISH
9099,ASTON MARTIN,VANQUISH,2006,102.007,26000.0,2022,ASTON MARTIN_VANQUISH
9100,ASTON MARTIN,VANQUISH,2002,57.46835443037975,41000.0,2022,ASTON MARTIN_VANQUISH
9101,ASTON MARTIN,VANQUISH,2007,77.95698924731182,13049.0,2022,ASTON MARTIN_VANQUISH
9102,ASTON MARTIN,VANQUISH,2014,97.46835443037973,16246.0,2022,ASTON MARTIN_VANQUISH
9103,ASTON MARTIN,VANQUISH,2002,72.78481012658227,25922.0,2022,ASTON MARTIN_VANQUISH
9104,ASTON MARTIN,VANQUISH,2003,145.0,10000.0,2022,ASTON MARTIN_VANQUISH
9105,ASTON MARTIN,VANQUISH,2014,163.0,8000.0,2022,ASTON MARTIN_VANQUISH
9106,ASTON MARTIN,VANQUISH,2004,76.72278481012658,44326.0,2022,ASTON MARTIN_VANQUISH
9107,ASTON MARTIN,VANQUISH,2007,88.84050632911392,75693.0,2022,ASTON MARTIN_VANQUISH
9108,ASTON MARTIN,VANQUISH,2005,65.18987341772151,31598.0,2022,ASTON MARTIN_VANQUISH
9109,ASTON MARTIN,VANQUISH,2014,117.5,10000.0,2022,ASTON MARTIN_VANQUISH
9110,ASTON MARTIN,VANQUISH,2003,84.5,36776.0,2022,ASTON MARTIN_VANQUISH
9111,ASTON MARTIN,VANQUISH,2005,73.29113924050633,37567.0,2022,ASTON MARTIN_VANQUISH
9112,ASTON MARTIN,VANQUISH,2002,73.31139240506329,38359.0,2022,ASTON MARTIN_VANQUISH
9113,ASTON MARTIN,VANQUISH,2007,149.36708860759492,345.0,2024,ASTON MARTIN_VANQUISH
9114,ASTON MARTIN,VANQUISH,2015,131.0,26000.0,2022,ASTON MARTIN_VANQUISH
9116,ASTON MARTIN,VANQUISH,2006,101.2,9336.0,2022,ASTON MARTIN_VANQUISH
9117,ASTON MARTIN,VANQUISH,2005,179.2,1699.0,2022,ASTON MARTIN_VANQUISH
9118,ASTON MARTIN,VANQUISH,2003,67.0,25000.0,2022,ASTON MARTIN_VANQUISH
9120,ASTON MARTIN,VANQUISH,2001,79.13978494623656,10629.0,2022,ASTON MARTIN_VANQUISH
9121,ASTON MARTIN,VANQUISH,2018,249.995,12958.0,2023,ASTON MARTIN_VANQUISH
9122,ASTON MARTIN,VANQUISH,2014,165.0,12500.0,2022,ASTON MARTIN_VANQUISH
9123,ASTON MARTIN,VANQUISH,2003,51.0,43000.0,2022,ASTON MARTIN_VANQUISH
9124,ASTON MARTIN,VANQUISH,2003,86.0,3400.0,2022,ASTON MARTIN_VANQUISH
9125,ASTON MARTIN,VANQUISH,2005,96.0,14000.0,2022,ASTON MARTIN_VANQUISH
9126,ASTON MARTIN,VANQUISH,2007,94.31645569620252,13857.0,2022,ASTON MARTIN_VANQUISH
9127,ASTON MARTIN,VANQUISH,2018,635.0,425.0,2021,ASTON MARTIN_VANQUISH
9128,ASTON MARTIN,VANQUISH,2014,119.5,8200.0,2021,ASTON MARTIN_VANQUISH
9129,ASTON MARTIN,VANQUISH,2005,76.58227848101266,17103.0,2022,ASTON MARTIN_VANQUISH
9130,ASTON MARTIN,VANQUISH,2007,196.51898734177215,10636.0,2021,ASTON MARTIN_VANQUISH
9131,ASTON MARTIN,VANQUISH,2017,461.41935483870964,2299.0,2021,ASTON MARTIN_VANQUISH
9132,ASTON MARTIN,VANQUISH,2003,56.604,19000.0,2022,ASTON MARTIN_VANQUISH
9133,ASTON MARTIN,VANQUISH,2005,69.5,32181.0,2021,ASTON MARTIN_VANQUISH
9134,ASTON MARTIN,VANQUISH,2003,60.12658227848101,38834.0,2021,ASTON MARTIN_VANQUISH
9135,ASTON MARTIN,VANQUISH,2017,156.8,4727.0,2024,ASTON MARTIN_VANQUISH
9136,ASTON MARTIN,VANQUISH,2018,177.0,7000.0,2021,ASTON MARTIN_VANQUISH
9137,ASTON MARTIN,VANQUISH,2014,85.44303797468353,31241.0,2021,ASTON MARTIN_VANQUISH
9138,ASTON MARTIN,VANQUISH,2019,577.0,99.0,2021,ASTON MARTIN_VANQUISH
9139,ASTON MARTIN,VANQUISH,2018,500.0,1114.0,2021,ASTON MARTIN_VANQUISH
9140,ASTON MARTIN,VANQUISH,2018,665.0,434.0,2021,ASTON MARTIN_VANQUISH
9141,ASTON MARTIN,VANQUISH,2001,74.83870967741935,25600.0,2021,ASTON MARTIN_VANQUISH
9142,ASTON MARTIN,VANQUISH,2016,161.007,12000.0,2021,ASTON MARTIN_VANQUISH
9143,ASTON MARTIN,VANQUISH,2006,67.72151898734177,29589.0,2021,ASTON MARTIN_VANQUISH
9144,ASTON MARTIN,VANQUISH,2007,196.51898734177215,10636.0,2021,ASTON MARTIN_VANQUISH
9145,ASTON MARTIN,VANQUISH,2006,105.69620253164557,8136.0,2021,ASTON MARTIN_VANQUISH
9146,ASTON MARTIN,VANQUISH,2001,95.83333333333333,17447.0,2021,ASTON MARTIN_VANQUISH
9147,ASTON MARTIN,VANQUISH,2006,66.0,23000.0,2021,ASTON MARTIN_VANQUISH
9148,ASTON MARTIN,VANQUISH,2007,126.58227848101265,7076.0,2021,ASTON MARTIN_VANQUISH
9149,ASTON MARTIN,VANQUISH,2005,59.5,34000.0,2021,ASTON MARTIN_VANQUISH
9150,ASTON MARTIN,VANQUISH,2001,74.43037974683544,14481.0,2021,ASTON MARTIN_VANQUISH
9151,ASTON MARTIN,VANQUISH,2003,59.5,26000.0,2021,ASTON MARTIN_VANQUISH
9152,ASTON MARTIN,VANQUISH,2003,98.1012658227848,2138.0,2021,ASTON MARTIN_VANQUISH
9153,ASTON MARTIN,VANQUISH,2014,128.7,25394.0,2021,ASTON MARTIN_VANQUISH
9154,ASTON MARTIN,VANQUISH,2004,90.37974683544303,8778.0,2021,ASTON MARTIN_VANQUISH
9155,ASTON MARTIN,VANQUISH,2002,79.0,5000.0,2021,ASTON MARTIN_VANQUISH
9156,ASTON MARTIN,VANQUISH,2018,544.0,1609.0,2022,ASTON MARTIN_VANQUISH
9157,ASTON MARTIN,VANQUISH,2003,41.0,32667.0,2020,ASTON MARTIN_VANQUISH
9158,ASTON MARTIN,VANQUISH,2004,68.007,6000.0,2020,ASTON MARTIN_VANQUISH
9159,ASTON MARTIN,VANQUISH,2017,316.4556962025316,3895.0,2020,ASTON MARTIN_VANQUISH
9160,ASTON MARTIN,VANQUISH,2005,93.9873417721519,41970.0,2020,ASTON MARTIN_VANQUISH
9161,ASTON MARTIN,VANQUISH,2005,108.25,5970.0,2021,ASTON MARTIN_VANQUISH
9162,ASTON MARTIN,VANQUISH,2005,93.67088607594937,24750.0,2020,ASTON MARTIN_VANQUISH
9163,ASTON MARTIN,VANQUISH,2005,75.5,16811.0,2021,ASTON MARTIN_VANQUISH
9164,ASTON MARTIN,VANQUISH,2003,98.1012658227848,2138.0,2021,ASTON MARTIN_VANQUISH
9165,ASTON MARTIN,VANQUISH,2018,700.0,35.0,2020,ASTON MARTIN_VANQUISH
9166,ASTON MARTIN,VANQUISH,2017,405.0632911392405,492.0,2020,ASTON MARTIN_VANQUISH
9167,ASTON MARTIN,VANQUISH,2006,90.2,17124.0,2020,ASTON MARTIN_VANQUISH
9168,ASTON MARTIN,VANQUISH,2002,78.32278481012658,18766.0,2020,ASTON MARTIN_VANQUISH
9169,ASTON MARTIN,VANQUISH,2003,78.48101265822784,16707.0,2020,ASTON MARTIN_VANQUISH
9170,ASTON MARTIN,VANQUISH,2005,47.46835443037975,27250.0,2023,ASTON MARTIN_VANQUISH
9171,ASTON MARTIN,VANQUISH,2014,131.0,9500.0,2020,ASTON MARTIN_VANQUISH
9172,ASTON MARTIN,VANQUISH,2002,46.2,33843.0,2020,ASTON MARTIN_VANQUISH
9173,ASTON MARTIN,VANQUISH,2005,96.0759493670886,28300.0,2020,ASTON MARTIN_VANQUISH
